pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_eqt,disc_year,discoverymethod,sy_dist
"Kepler-1167 b","Kepler-1167",1.00393373900,1.71000000,3.57000000,1419.00,2016,"Transit",820.90500000
"Kepler-1740 b","Kepler-1740",8.17240047500,3.32321414,11.00000000,858.00,2021,"Transit",1061.77000000
"Kepler-1581 b","Kepler-1581",6.28385491000,0.80000000,0.43700000,1108.00,2016,"Transit",493.17500000
"Kepler-644 b","Kepler-644",3.17391710300,3.15000000,10.10000000,1655.00,2016,"Transit",1318.05000000
"Kepler-1752 b","Kepler-1752",56.35850143000,4.54060463,18.70000000,419.00,2021,"Transit",962.88800000
"Kepler-280 c","Kepler-280",4.80709100000,2.01000000,4.70000000,1088.00,2014,"Transit",780.36100000
"Kepler-1208 b","Kepler-1208",11.08507637000,2.32000000,5.99000000,665.00,2016,"Transit",825.17600000
"Kepler-263 c","Kepler-263",47.33277300000,2.47000000,6.66000000,386.00,2014,"Transit",754.74700000
"Kepler-1101 b","Kepler-1101",81.31510590000,2.47000000,6.66000000,393.00,2016,"Transit",742.47300000
"HD 168746 b","HD 168746",6.40400000000,11.10000000,85.81410000,900.00,2002,"Radial Velocity",41.56810000
"TOI-2406 b","TOI-2406",3.07668910000,2.86000000,15.60000000,449.00,2021,"Transit",55.41900000
"HD 18599 b","HD 18599",4.13743540000,2.60000000,24.10000000,863.00,2022,"Transit",38.56530000
"Kepler-560 b","Kepler-560",18.47764449000,1.72000000,3.61000000,298.00,2016,"Transit",109.30800000
"Kepler-150 d","Kepler-150",12.56093000000,2.79000000,8.20000000,734.00,2014,"Transit",891.09200000
"Kepler-498 b","Kepler-498",9.61375356000,3.03000000,9.43000000,931.00,2016,"Transit",938.84400000
"Kepler-817 b","Kepler-817",3.99010622900,9.03000000,60.20000000,1124.00,2016,"Transit",1484.46000000
"Kepler-937 b","Kepler-937",67.66882700000,3.72000000,13.40000000,495.00,2016,"Transit",1571.46000000
"K2-10 b","K2-10",19.30553000000,3.77300000,25.20000000,649.00,2015,"Transit",272.36000000
"Kepler-571 b","Kepler-571",4.79859938800,2.64000000,7.46000000,978.00,2016,"Transit",723.87500000
"Kepler-1458 b","Kepler-1458",47.98727640000,2.76000000,8.05000000,493.00,2016,"Transit",544.45000000
"Kepler-1600 c","Kepler-1600",7.29804992700,1.94206512,4.43000000,786.00,2021,"Transit",1030.81000000
"Kepler-221 d","Kepler-221",10.04156000000,2.73000000,3.61000000,712.00,2014,"Transit",385.23100000
"Kepler-626 b","Kepler-626",14.48585199000,2.29000000,5.86000000,784.00,2016,"Transit",635.64300000
"Kepler-1549 b","Kepler-1549",214.88654500000,2.57000000,7.13000000,286.00,2016,"Transit",803.05200000
"K2-62 c","K2-62",16.19697000000,1.99000000,4.62000000,495.00,2016,"Transit",112.46700000
"Kepler-1149 b","Kepler-1149",3.73089898000,1.44000000,2.67000000,1128.00,2016,"Transit",1217.73000000
"Kepler-1288 b","Kepler-1288",2.76122421000,1.12000000,1.46000000,2017.00,2016,"Transit",814.07800000
"Kepler-128 b","Kepler-128",15.00000000000,1.42100000,3.79000000,968.00,2013,"Transit",396.37900000
"Kepler-1245 b","Kepler-1245",4.35409304000,1.44000000,2.67000000,1043.00,2016,"Transit",805.93600000
"Kepler-1068 b","Kepler-1068",16.92344113000,3.63000000,12.80000000,702.00,2016,"Transit",1473.61000000
"Kepler-150 e","Kepler-150",30.82655700000,3.12000000,9.91000000,544.00,2014,"Transit",891.09200000
"Kepler-272 c","Kepler-272",6.05734200000,1.79000000,97.80000000,947.00,2014,"Transit",889.60800000
"Kepler-152 c","Kepler-152",88.25505500000,2.39000000,6.30000000,326.00,2014,"Transit",441.09000000
"Kepler-1506 b","Kepler-1506",14.03291540000,1.32000000,2.30000000,783.00,2016,"Transit",2366.02000000
"CoRoT-3 b","CoRoT-3",4.25680000000,11.32000000,6883.91000000,1695.00,2008,"Transit",768.77100000
"HD 205739 b","HD 205739",279.80000000000,13.60000000,435.41000000,,2008,"Radial Velocity",92.50870000
"HD 224693 b","HD 224693",26.69040000000,14.00000000,222.48100000,,2006,"Radial Velocity",93.50150000
"HD 16417 b","HD 16417",17.24000000000,5.00000000,22.10000000,,2008,"Radial Velocity",25.39360000
"HD 19994 b","HD 19994",466.20000000000,13.60000000,435.41000000,,2003,"Radial Velocity",22.52420000
"GJ 179 b","GJ 179",2288.00000000000,13.80000000,301.93698665,,2009,"Radial Velocity",12.35600000
"GQ Lup b","GQ Lup",,33.60000000,6356.00000000,2650.00,2004,"Imaging",151.16900000
"HD 37605 b","HD 37605",55.01292000000,13.20000000,854.96270000,,2004,"Radial Velocity",46.78640000
"HD 33283 b","HD 33283",18.19910000000,12.50000000,104.56607000,,2006,"Radial Velocity",89.86230000
"HD 9446 b","HD 9446",30.05200000000,14.00000000,222.47200000,,2009,"Radial Velocity",50.35030000
"HD 134987 c","HD 134987",5000.00000000000,13.90000000,260.00000000,,2009,"Radial Velocity",26.18040000
"HD 110014 b","HD 110014",835.47700000000,12.40000000,3524.59000000,,2009,"Radial Velocity",100.75800000
"HD 79498 b","HD 79498",1807.00000000000,13.60000000,425.89220000,,2011,"Radial Velocity",48.94890000
"HD 45652 b","HD 45652",44.07300000000,14.30000000,137.62039000,,2008,"Radial Velocity",34.85410000
"HIP 79431 b","HIP 79431",111.70000000000,13.40000000,667.41500000,,2009,"Radial Velocity",14.53240000
"GJ 876 b","GJ 876",61.11660000000,13.30000000,723.22350000,,1998,"Radial Velocity",4.67517000
"HD 86226 b","HD 86226",1628.00000000000,14.30000000,143.02350000,176.00,2009,"Radial Velocity",45.68300000
"HD 47186 c","HD 47186",1353.60000000000,13.00000000,111.42000000,,2008,"Radial Velocity",37.45740000
"HD 148156 b","HD 148156",1027.00000000000,13.90000000,270.14400000,,2009,"Radial Velocity",57.12890000
"HD 86226 c","HD 86226",3.98442000000,2.16000000,7.25000000,1311.00,2020,"Transit",45.68300000
"HIP 14810 c","HIP 14810",147.74700000000,13.60000000,416.35730000,,2006,"Radial Velocity",50.48000000
"HIP 14810 b","HIP 14810",6.67389200000,13.00000000,1239.53700000,,2005,"Radial Velocity",50.48000000
"GJ 876 d","GJ 876",1.93778000000,2.51000000,6.83000000,,2005,"Radial Velocity",4.67517000
"GJ 876 e","GJ 876",124.26000000000,3.92000000,14.60000000,,2010,"Radial Velocity",4.67517000
"gam1 Leo b","gam1 Leo",428.50000000000,12.50000000,2790.43000000,,2009,"Radial Velocity",39.88830000
"HD 156411 b","HD 156411",842.20000000000,14.00000000,235.18000000,,2009,"Radial Velocity",56.86550000
"HD 8535 b","HD 8535",1313.00000000000,14.00000000,216.12440000,,2010,"Radial Velocity",55.44010000
"HD 37605 c","HD 37605",2720.00000000000,13.10000000,1013.87770000,,2012,"Radial Velocity",46.78640000
"HD 1605 c","HD 1605",2149.00000000000,13.00000000,1150.54460000,,2015,"Radial Velocity",88.80470000
"BD+20 2457 b","BD+20 2457",379.63000000000,12.10000000,6807.63000000,,2009,"Radial Velocity",1539.71000000
"HD 240210 b","HD 240210",501.75000000000,12.80000000,1655.82000000,,2009,"Radial Velocity",372.40500000
"CoRoT-17 b","CoRoT-17",3.76810000000,11.43000000,772.29000000,1626.00,2011,"Transit",1176.12000000
"HD 132563 b","HD 132563",1544.00000000000,13.60000000,473.54700000,,2011,"Radial Velocity",105.15500000
"HD 55696 b","HD 55696",1827.00000000000,12.90000000,1357.12729789,,2018,"Radial Velocity",77.96930000
"HD 148164 b","HD 148164",328.55000000000,13.70000000,390.93090000,,2018,"Radial Velocity",77.19710000
"24 Sex c","24 Sex",883.00000000000,13.90000000,273.32000000,,2010,"Radial Velocity",72.06910000
"HD 22781 b","HD 22781",528.07000000000,12.30000000,4338.20000000,,2011,"Radial Velocity",32.60340000
"HD 148164 c","HD 148164",5062.00000000000,12.80000000,1640.00280000,,2018,"Radial Velocity",77.19710000
"HD 90156 b","HD 90156",49.77000000000,4.43000000,17.98000000,,2009,"Radial Velocity",21.94960000
"HD 45350 b","HD 45350",963.60000000000,13.50000000,568.89000000,,2004,"Radial Velocity",46.87330000
"MOA-2009-BLG-266L b","MOA-2009-BLG-266L",2800.00000000000,3.21000000,10.40000000,,2011,"Microlensing",3040.00000000
"Kepler-595 c","Kepler-595",12.38602000000,1.00900000,3.30000000,679.00,2020,"Transit",643.00900000
"Kepler-595 b","Kepler-595",25.30290920000,3.70800000,17.40000000,535.00,2016,"Transit",643.00900000
"HD 177830 c","HD 177830",110.90000000000,7.87000000,47.67250000,,2010,"Radial Velocity",62.76740000
"OGLE-TR-111 b","OGLE-TR-111",4.01444630000,11.42197100,174.79900000,1019.00,2004,"Transit",1068.33000000
"PSR B1257+12 b","PSR B1257+12",25.26200000000,0.33800000,0.02000000,,1994,"Pulsar Timing",600.00000000
"PSR B1257+12 d","PSR B1257+12",98.21140000000,1.80000000,3.90000000,,1992,"Pulsar Timing",600.00000000
"HD 21749 c","GJ 143",7.78993000000,0.89200000,3.70000000,701.00,2019,"Transit",16.32000000
"eps Ind A b","eps Ind A",16510.00000000000,12.70000000,2005.49724817,275.00,2019,"Radial Velocity",3.63857000
"CoRoT-18 b","CoRoT-18",1.90006930000,14.68000000,1102.82000000,1550.00,2011,"Transit",764.88900000
"Kepler-45 b","Kepler-45",2.45523900000,10.76000000,160.49700000,1000.00,2011,"Transit",381.94900000
"WASP-23 b","WASP-23",2.94442560000,10.78300000,280.95000000,1076.55,2010,"Transit",207.49000000
"HD 107148 b","HD 107148",48.05600000000,9.60000000,66.74100000,,2005,"Radial Velocity",49.41560000
"SWEEPS-11 b","SWEEPS-11",1.79600000000,12.66600000,3082.82000000,,2006,"Transit",8500.00000000
"OGLE-TR-211 b","OGLE-TR-211",3.67724000000,15.24400000,327.35100000,1686.00,2007,"Transit",1515.26000000
"Lupus-TR-3 b","Lupus-TR-3",3.91405000000,9.97600000,257.43100000,,2007,"Transit",773.40900000
"OGLE-2005-BLG-390L b","OGLE-2005-BLG-390L",3285.00000000000,2.21000000,5.50000000,50.00,2005,"Microlensing",6600.00000000
"HN Peg b","HN Peg",,11.77680000,6991.57000000,,2006,"Imaging",18.11860000
"MOA-2009-BLG-387L b","MOA-2009-BLG-387L",1980.00000000000,13.20000000,830.00000000,,2010,"Microlensing",5690.00000000
"GJ 674 b","GJ 674",4.69380000000,3.33000000,11.09000000,,2007,"Radial Velocity",4.54896000
"CoRoT-11 b","CoRoT-11",2.99433000000,16.03000000,740.51000000,1657.00,2010,"Transit",655.03700000
"2MASS J04414489+2301513 b","2MASS J04414489+2301513",,12.60000000,2383.60000000,,2010,"Imaging",120.42398696
"GJ 3634 b","GJ 3634",2.64561000000,2.83000000,8.40000000,,2010,"Radial Velocity",20.37790000
"CoRoT-13 b","CoRoT-13",4.03519000000,9.92000000,415.70400000,1700.00,2010,"Transit",1148.93000000
"OGLE-TR-10 b","OGLE-TR-10",3.10127800000,14.01100000,197.04600000,1702.00,2004,"Transit",1344.97000000
"HD 27442 b","HD 27442",428.10000000000,13.50000000,495.80000000,,2000,"Radial Velocity",18.27040000
"GJ 3021 b","GJ 3021",133.71000000000,13.10000000,1071.04000000,350.00,2000,"Radial Velocity",17.55590000
"CoRoT-8 b","CoRoT-8",6.21229000000,6.39000000,69.92000000,870.00,2010,"Transit",322.03700000
"Kepler-18 c","Kepler-18",7.64159000000,5.49000000,17.30000000,899.00,2011,"Transit",433.04700000
"Kepler-18 b","Kepler-18",3.50472500000,2.00000000,6.90000000,1165.00,2011,"Transit",433.04700000
"HD 46375 b","HD 46375",3.02357300000,10.00000000,71.80000000,,2000,"Radial Velocity",29.55290000
"HD 221287 b","HD 221287",456.10000000000,13.10000000,982.05000000,,2007,"Radial Velocity",55.92310000
"HD 33564 b","HD 33564",388.00000000000,12.50000000,2892.10000000,,2005,"Radial Velocity",20.95310000
"HD 189733 b","HD 189733",2.21857567000,12.66617000,359.14790000,1209.00,2005,"Radial Velocity",19.76380000
"Kepler-4 b","Kepler-4",3.21346000000,4.00200000,24.47200000,1650.00,2009,"Transit",487.91600000
"WASP-38 b","WASP-38",6.87188000000,13.78707000,1093.33520000,1250.00,2010,"Transit",136.24000000
"Kepler-30 c","Kepler-30",60.32310500000,12.30000000,640.00000000,411.00,2012,"Transit",914.22100000
"Kepler-18 d","Kepler-18",14.85888000000,6.98000000,16.40000000,720.00,2011,"Transit",433.04700000
"HAT-P-37 b","HAT-P-37",2.79743600000,13.20400000,371.52800000,1271.00,2011,"Transit",390.59400000
"HD 129445 b","HD 129445",1840.00000000000,13.30000000,797.74930157,,2009,"Radial Velocity",67.43860000
"Kepler-419 c","Kepler-419",675.47000000000,12.60000000,2320.10000000,,2014,"Transit Timing Variations",1011.36000000
"HD 70573 b","HD 70573",851.80000000000,12.80000000,1900.00000000,,2007,"Radial Velocity",59.18200000
"HD 47536 b","HD 47536",712.13000000000,12.60000000,2330.00000000,,2002,"Radial Velocity",122.53600000
"WASP-67 b","WASP-67",4.61442000000,12.89035000,136.66690000,1003.00,2012,"Transit",189.46900000
"CoRoT-14 b","CoRoT-14",1.51214000000,12.22000000,2415.40000000,1952.00,2010,"Transit",1744.60000000
"MOA-2008-BLG-310L b","MOA-2008-BLG-310L",,5.18000000,23.40000000,,2009,"Microlensing",7700.00000000
"Kepler-419 b","Kepler-419",69.75460000000,10.80000000,794.50000000,613.00,2014,"Transit",1011.36000000
"WASP-43 b","WASP-43",0.81347500000,10.42400000,565.71400000,1426.70,2011,"Transit",86.74670000
"HD 11964 c","HD 11964",37.91000000000,5.38000000,25.00000000,,2008,"Radial Velocity",33.53690000
"CoRoT-6 b","CoRoT-6",8.88659300000,13.06800000,940.74000000,1017.00,2009,"Transit",645.29400000
"WASP-31 b","WASP-31",3.40590960000,17.36300000,151.91600000,1423.70,2010,"Transit",383.82900000
"HD 108236 f","HD 108236",29.54115000000,2.01700000,4.72000000,,2021,"Transit",64.59780000
"Kepler-59 c","Kepler-59",17.98012350000,1.98000000,3.81000000,752.00,2012,"Transit",1163.22000000
"WASP-8 c","WASP-8",4323.00000000000,12.50000000,3003.37000000,,2013,"Radial Velocity",89.96060000
"HD 154857 c","HD 154857",3452.00000000000,13.20000000,819.97000000,,2014,"Radial Velocity",63.44820000
"KOI-217 b","KOI-217",3.90512000000,12.44200000,,1046.00,2010,"Transit",914.69900000
"Kepler-416 b","Kepler-416",6.31900000000,2.48000000,58.20000000,986.00,2014,"Transit Timing Variations",690.81900000
"Kepler-37 e","Kepler-37",51.19600000000,0.37000000,8.10000000,401.00,2014,"Transit Timing Variations",63.92070000
"HAT-P-22 b","HAT-P-22",3.21222000000,12.89035000,785.04010000,1463.00,2010,"Transit",81.76470000
"CHXR 73 b","CHXR 73",,12.30000000,3994.48600000,,2006,"Imaging",190.37400000
"FU Tau b","FU Tau",,12.20000000,5085.28000000,2375.00,2008,"Imaging",133.49504660
"GJ 667 C b","GJ 667 C",7.20300000000,2.25000000,5.68000000,,2012,"Radial Velocity",7.24396000
"HD 187123 b","HD 187123",3.09658280000,14.20000000,166.21800000,,1998,"Radial Velocity",45.95480000
"HAT-P-18 b","HAT-P-18",5.50802300000,11.15300000,62.61000000,852.00,2010,"Transit",161.40000000
"Kepler-59 b","Kepler-59",11.86817070000,1.10000000,4.10000000,864.00,2012,"Transit",1163.22000000
"Kepler-53 b","Kepler-53",18.64895250000,2.89000000,111.00000000,701.00,2012,"Transit",1366.07000000
"HD 82943 c","HD 82943",220.07800000000,13.40000000,622.60300000,,2003,"Radial Velocity",27.59020000
"HD 82943 b","HD 82943",441.47000000000,13.50000000,534.25000000,,2003,"Radial Velocity",27.59020000
"UZ For b","UZ For",5840.00000000000,,2002.20000000,,2011,"Eclipse Timing Variations",239.60387482
"Kepler-69 b","Kepler-69",13.72234100000,2.24000000,5.65000000,779.00,2013,"Transit",730.62500000
"HIP 5158 c","HIP 5158",9017.76000000000,12.20000000,4780.16320000,,2011,"Radial Velocity",51.60260000
"HU Aqr AB b","HU Aqr",2390.00000000000,12.80000000,1875.19700000,,2011,"Eclipse Timing Variations",192.19807871
"Kepler-58 c","Kepler-58",15.57415680000,2.86000000,53.00000000,799.00,2012,"Transit",969.25200000
"Kepler-30 b","Kepler-30",29.33434000000,3.90000000,11.30000000,524.00,2012,"Transit",914.22100000
"Kepler-65 d","Kepler-65",8.13123000000,1.52000000,4.14000000,1117.00,2012,"Transit",303.72800000
"Kepler-52 c","Kepler-52",16.38500210000,1.84000000,45.40000000,433.00,2012,"Transit",321.54200000
"Kepler-55 b","Kepler-55",27.94814490000,2.43000000,43.00000000,400.00,2012,"Transit",578.79600000
"UZ For c","UZ For",1916.25000000000,,2447.20000000,,2011,"Eclipse Timing Variations",239.60387482
"Kepler-413 b","Kepler-413",66.26200000000,4.34700000,67.00000000,,2014,"Transit",847.53600000
"WASP-14 b","WASP-14",2.24375000000,15.46842000,2809.61720000,1872.00,2008,"Transit",161.99700000
"HAT-P-2 b","HAT-P-2",5.63351580000,10.65975900,2866.81223114,1540.00,2007,"Transit",127.77400000
"HAT-P-42 b","HAT-P-42",4.64187800000,14.34800000,331.80100000,1428.00,2012,"Transit",405.23800000
"WASP-59 b","WASP-59",7.91958500000,8.68700000,274.27600000,670.00,2012,"Transit",115.93600000
"HAT-P-39 b","HAT-P-39",3.54387000000,17.60900000,190.37200000,1752.00,2012,"Transit",697.00400000
"alf Ari b","alf Ari",380.80000000000,13.40000000,572.07000000,,2010,"Radial Velocity",20.21019000
"KOI-55 b","KOI-55",0.24010400000,0.75900000,0.44000000,,2011,"Orbital Brightness Modulation",1231.02000000
"GJ 536 b","GJ 536",8.70874000000,2.41000000,6.37000000,451.00,2016,"Radial Velocity",10.40920000
"WTS-2 b","WTS-2",1.01870680000,15.27786700,355.96960000,2000.00,2014,"Transit",1030.76834437
"KELT-6 c","KELT-6",1276.00000000000,13.00000000,1179.14930000,,2015,"Radial Velocity",240.72600000
"KOI-55 c","KOI-55",0.34288700000,0.86700000,0.65500000,,2011,"Orbital Brightness Modulation",1231.02000000
"Ross 458 c","Ross 458",,14.01125000,1906.98000000,,2010,"Imaging",11.50940000
"Kepler-38 b","Kepler-38",105.59900000000,4.30000000,122.00000000,475.00,2012,"Transit",1174.59000000
"HD 114783 b","HD 114783",493.70000000000,13.70000000,349.60000000,,2001,"Radial Velocity",21.06280000
"HAT-P-13 b","HAT-P-13",2.91625000000,14.25800000,270.46200000,1740.00,2009,"Transit",246.81000000
"ROXs 42 B b","ROXs 42 B",,12.50000000,2860.00000000,1975.00,2013,"Imaging",143.59000000
"HD 95086 b","HD 95086",,12.90000000,1589.00000000,1000.00,2013,"Imaging",86.22790000
"RR Cae b","RR Cae",4343.50000000000,13.00000000,1334.88600000,,2012,"Eclipse Timing Variations",21.19160000
"Kepler-50 c","Kepler-50",9.37647000000,2.17000000,8.20000000,1125.00,2012,"Transit",250.11000000
"HD 233604 b","HD 233604",192.00000000000,12.70000000,2089.64400000,,2013,"Radial Velocity",847.05800000
"WD 0806-661 b","WD 0806-661",,12.60000000,2542.62725600,340.00,2011,"Imaging",19.24440000
"Kepler-63 b","Kepler-63",9.43415050000,6.11000000,120.00000000,791.00,2013,"Transit",194.03300000
"Kepler-77 b","Kepler-77",3.57878087000,10.76100000,136.66100000,1440.00,2013,"Transit",639.41100000
"HAT-P-44 c","HAT-P-44",872.20000000000,13.00000000,1271.30000000,,2014,"Radial Velocity",347.85000000
"HATS-5 b","HATS-5",4.76338700000,10.22300000,75.32300000,1025.00,2014,"Transit",246.38400000
"HD 10180 d","HD 10180",16.35700000000,,3295.88058059,,2010,"Radial Velocity",38.96070000
"WTS-1 b","WTS-1",3.35205700000,16.70000000,1274.44000000,1500.00,2012,"Transit",2346.01000000
"Kepler-297 c","Kepler-297",74.92013700000,6.54000000,42.10000000,409.00,2014,"Transit",692.14000000
"Kepler-347 b","Kepler-347",12.79836000000,1.97000000,4.54000000,908.00,2014,"Transit",1298.88000000
"CoRoT-26 b","CoRoT-26",4.20474000000,14.12000000,165.26000000,1600.00,2013,"Transit",1045.18000000
"CoRoT-25 b","CoRoT-25",4.86069000000,12.11000000,85.81000000,1330.00,2013,"Transit",1103.48000000
"Kepler-186 b","Kepler-186",3.88679070000,1.07000000,1.24000000,571.00,2014,"Transit",177.59400000
"91 Aqr b","91 Aqr",181.40000000000,13.10000000,1017.00000000,,2013,"Radial Velocity",44.03040000
"GJ 163 b","GJ 163",8.63182000000,3.25000000,10.60000000,,2013,"Radial Velocity",15.12850000
"Kepler-27 c","Kepler-27",31.33090000000,4.90000000,4385.87000000,481.00,2011,"Transit",1044.36000000
"Kepler-27 b","Kepler-27",15.33480000000,4.00000000,2895.31000000,610.00,2011,"Transit",1044.36000000
"Kepler-139 c","Kepler-139",157.07287800000,3.38000000,13.00000000,350.00,2014,"Transit",391.03800000
"Kepler-311 c","Kepler-311",19.73828600000,1.43000000,2.63000000,744.00,2014,"Transit",778.65400000
"BD-06 1339 b","BD-06 1339",3.87280000000,,1523.03372634,,2013,"Radial Velocity",20.26950000
"Kepler-186 d","Kepler-186",13.34299600000,1.40000000,2.54000000,379.00,2014,"Transit",177.59400000
"Kepler-11 d","Kepler-11",22.68450000000,3.12000000,7.30000000,653.00,2010,"Transit",646.34600000
"Kepler-11 b","Kepler-11",10.30390000000,1.80000000,1.90000000,849.00,2010,"Transit",646.34600000
"Kepler-31 c","Kepler-31",42.63180000000,5.30000000,1493.70000000,615.00,2011,"Transit",1664.64000000
"Kepler-32 c","Kepler-32",8.75220000000,2.00000000,158.90000000,451.00,2011,"Transit",323.84700000
"Kepler-1735 b","Kepler-1735",7.71792984000,1.19429134,1.84000000,502.00,2021,"Transit",245.30300000
"HD 66141 b","HD 66141",480.50000000000,12.80000000,1906.90000000,,2012,"Radial Velocity",68.15090000
"HD 208527 b","HD 208527",875.50000000000,12.50000000,3146.40000000,,2012,"Radial Velocity",312.20200000
"MOA-bin-1L b","MOA-bin-1L",,13.00000000,1200.00000000,,2012,"Microlensing",5100.00000000
"GU Psc b","GU Psc",,14.17900000,3591.30000000,1050.00,2014,"Imaging",47.55010000
"GJ 163 c","GJ 163",25.63058000000,2.50000000,6.80000000,,2013,"Radial Velocity",15.12850000
"GJ 163 d","GJ 163",603.95116000000,5.92000000,29.40000000,,2013,"Radial Velocity",15.12850000
"Kepler-32 d","Kepler-32",22.78020000000,2.70000000,39.90890000,328.00,2012,"Transit",323.84700000
"Kepler-31 d","Kepler-31",87.64510000000,3.90000000,2161.24400000,484.00,2014,"Transit",1664.64000000
"HAT-P-45 b","HAT-P-45",3.12899200000,15.98400000,283.49200000,1652.00,2014,"Transit",298.64000000
"HAT-P-44 b","HAT-P-44",4.30121900000,13.92200000,111.87100000,1108.00,2014,"Transit",347.85000000
"MOA-2010-BLG-073L b","MOA-2010-BLG-073L",,12.40000000,3500.00000000,,2012,"Microlensing",2800.00000000
"HAT-P-27 b","HAT-P-27",3.03957700000,11.43000000,197.05000000,1091.99,2011,"Transit",199.17300000
"DENIS-P J082303.1-491201 b","DENIS-P J082303.1-491201",246.36000000000,11.90000000,9057.77000000,,2013,"Astrometry",20.77000000
"HIP 63242 b","HIP 63242",124.60000000000,12.50000000,2917.56000000,,2013,"Radial Velocity",156.45600000
"Kepler-31 b","Kepler-31",20.86130000000,5.50000000,36.74180000,781.00,2011,"Transit",1664.64000000
"Kepler-32 f","Kepler-32",0.74296000000,0.82000000,969.22800000,1026.00,2012,"Transit",323.84700000
"Kepler-58 d","Kepler-58",40.10137100000,2.94000000,245.34300000,583.00,2014,"Transit",969.25200000
"Kepler-158 b","Kepler-158",16.70918400000,2.12000000,5.14000000,500.00,2014,"Transit",315.17700000
"Kepler-424 c","Kepler-424",223.30000000000,12.70000000,2215.18000000,,2014,"Radial Velocity",698.64600000
"KMT-2023-BLG-1896L b","KMT-2023-BLG-1896L",,4.19000000,16.35000000,,2025,"Microlensing",5490.00000000
"HD 190984 b","HD 190984",4885.00000000000,13.00000000,1137.82569706,,2009,"Radial Velocity",148.18700000
"Kepler-134 c","Kepler-134",10.10578500000,1.26000000,2.13000000,892.00,2014,"Transit",334.79700000
"Kepler-210 b","Kepler-210",2.45323400000,2.94000000,8.96000000,737.00,2014,"Transit",232.75000000
"Kepler-422 b","Kepler-422",7.89144830000,12.89000000,136.66000000,1028.00,2014,"Transit",722.79500000
"Kepler-426 b","Kepler-426",3.21751883000,12.22000000,108.06000000,1300.00,2014,"Transit",843.69500000
"Kepler-16 b","Kepler-16",228.77600000000,8.44930000,105.83300000,,2011,"Transit",75.08520000
"KOI-94 d","KOI-94",22.34298900000,11.27000000,106.00000000,806.00,2013,"Transit",477.05200000
"KOI-94 b","KOI-94",3.74320800000,1.71000000,10.50000000,1486.00,2013,"Transit",477.05200000
"Kepler-35 b","Kepler-35",131.45800000000,8.16000000,40.36300000,,2011,"Transit",1819.17000000
"HD 103774 b","HD 103774",5.88810000000,13.30000000,116.00000000,,2013,"Radial Velocity",56.40890000
"HD 109271 b","HD 109271",7.85430000000,4.31000000,17.16200000,,2013,"Radial Velocity",55.87160000
"Kepler-415 c","Kepler-415",8.70800000000,2.01000000,4.70000000,543.00,2014,"Transit Timing Variations",530.48700000
"HD 50554 b","HD 50554",1293.00000000000,12.80000000,1859.29618095,,2002,"Radial Velocity",31.16640000
"Kepler-428 b","Kepler-428",3.52563254000,12.11000000,403.63000000,1070.00,2014,"Transit",686.28400000
"Kepler-425 b","Kepler-425",3.79701816000,10.96200000,79.45000000,1070.00,2014,"Transit",646.64700000
"WASP-70 A b","WASP-70 A",3.71302030000,13.04700000,187.51200000,1387.00,2014,"Transit",222.35500000
"KOI-94 e","KOI-94",54.32031000000,6.56000000,35.00000000,584.00,2013,"Transit",477.05200000
"Kepler-396 c","Kepler-396",88.50500000000,5.30000000,17.90000000,390.00,2013,"Transit",223.75700000
"MOA-2010-BLG-477L b","MOA-2010-BLG-477L",,13.60000000,480.00000000,,2012,"Microlensing",2300.00000000
"Kepler-290 c","Kepler-290",36.77031000000,2.70000000,7.75000000,437.00,2014,"Transit",694.62700000
"Kepler-290 b","Kepler-290",14.58934700000,2.25000000,5.69000000,594.00,2014,"Transit",694.62700000
"HD 166724 b","HD 166724",5144.00000000000,13.00000000,1207.74794660,,2012,"Radial Velocity",45.13420000
"Kepler-122 f","Kepler-122",56.26800000000,1.75000000,36.00000000,543.00,2014,"Transit Timing Variations",1027.45000000
"Kepler-96 b","Kepler-96",16.23850000000,2.67000000,8.46000000,711.00,2014,"Transit",122.88100000
"KOI-13 b","KOI-13",1.76358800000,16.94800800,2949.46240000,2550.00,2011,"Transit",519.09600000
"Kepler-17 b","Kepler-17",1.48571080000,14.68000000,778.65000000,1570.00,2011,"Transit",720.75300000
"Kepler-784 b","Kepler-784",31.59226460000,1.58000000,3.12000000,688.00,2016,"Transit",1303.72000000
"Kepler-880 b","Kepler-880",7.71468975000,2.66000000,7.56000000,1622.00,2016,"Transit",601.32400000
"CoRoT-23 b","CoRoT-23",3.63130000000,11.77000000,889.90000000,1660.00,2011,"Transit",1060.97000000
"BD+20 274 b","BD+20 274",578.20000000000,13.00000000,1334.88600000,,2012,"Radial Velocity",1322.51000000
"HD 219415 b","HD 219415",2093.30000000000,13.80000000,317.83000000,,2012,"Radial Velocity",165.18400000
"HD 150706 b","HD 150706",5894.00000000000,13.30000000,772.32302901,,2012,"Radial Velocity",28.26970000
"OGLE-2011-BLG-0251L b","OGLE-2011-BLG-0251L",,14.20000000,170.00000000,,2012,"Microlensing",2570.00000000
"Kepler-414 c","Kepler-414",7.17100000000,3.01000000,29.90000000,890.00,2014,"Transit Timing Variations",413.46000000
"HAT-P-1 b","HAT-P-1",4.46529976000,14.78467100,166.86075000,1322.00,2006,"Transit",158.97900000
